recording_id,timestamp,detected_text,match_type,notes
C04_relationship,00:09:57,"[00:09:57] Fr. Peter: I recall Pope Benedict's inaugural homily when he was made Pope in 2005. [unclear 00:10:04–00:10:35] He said, ""of our friendship with him."" We are able to really engage in friendship because God has loved us first. He has poured himself out for us when we were not deserving. It is pure gift. And because God has poured himself out, we are able to love each other.",named_source,
C04_relationship,00:11:30,"[00:11:30] Fr. Peter: We are meant to approach, then, the Trinity under and through these relationships that we have. Motherhood, fatherhood, sonship, even co-workers and others, all these things now have something in common with God, Father, Son, and Holy Spirit. St. Augustine was not wrong to see the Trinity reflected in all aspects of reality, but most especially in us, who are individually and collectively images of God, Father, Son, and Holy Spirit.",named_source,
C04_relationship,00:12:01,"[00:12:01] Fr. Peter: In this way, we do not merely understand the Trinity. We don't just reduce it to a notion. We don't just divide it up. We do — under the aspect of theology. We do have notions of the Trinity. We understand it. We can talk about the theological underpinnings of it, and you can read the Catechism, which actually does a great job doing an overview of a very dense topic. We're not meant to merely understand the Trinity.",named_source,
C05_intimacy,00:02:33,"We recall the story of Moses with the burning bush. Next week you'll hear it as your first reading at Mass, where Moses, wandering in the desert, comes up to Mount Sinai, and he sees there's this bush burning, but not being consumed. He goes to the bush, and the bush calls out to him, asking Moses to ask Pharaoh to let his people go. And Moses is not sure about it, but the burning bush — God, from that burning bush, speaks — and Moses is going to listen. But before he leaves, he says, ""I need to know your name. So when others ask, 'Who sent you?' I can tell them who it was that sent me."" So Moses asks the burning bush — God himself — what is his name? And God, from the burning bush, says, ""I am who am."" Maybe this is God just saying, ""I am who I am. Don't worry about it. Just say, 'I am' sent you."" Perhaps that was the original context, the original meaning. But ""I am who am"" — we can read back into this and say, God is saying, ""I am existence itself. I am being itself."" And from that we get the name of God. It was ""I am.""",quote,
C05_intimacy,00:04:09,"[00:04:09] Fr. Peter: Our Lord reiterates this. He has many ""I am"" statements, especially within the Gospel of John. ""I am the gate. I am the vine. I am the way, the truth, and the life."" It was on purpose that our Lord said ""I am,"" because this harkens back to the name of God.",quote,
C05_intimacy,00:05:39,"We have goodness, and we also share in God, especially through the gift of his grace. We are made in his image and likeness, so we have a higher share than other things. Protestants would say, ""Well, maybe there's a hierarchy of being. You have inanimate objects, rocks, and then you've got trees and other kinds of plants, and then animals — and higher kinds of animals — and then human beings. And then above human beings, you put angels, of course, and then God. God's the highest kind of being."" But we say, no, God is being itself, and everything else shares in his being. And that's why we call it the analogy of being, because everything that has being harkens back to God, who is being. ""I am who am.""",quote,
C05_intimacy,00:07:14,"[00:07:14] Fr. Peter: Joseph Ratzinger, in Introduction to Christianity, he made an interesting claim. We're familiar maybe with what we call the transcendentals. Truth, beauty, goodness, unity. To those four transcendentals. Transcendentals are something that is in God. It's a characteristic of being that God has in himself and that everything else shares in, in some way. Joseph Ratzinger said, ""Well, maybe there's a fifth transcendental, a fifth characteristic that, because we know it's in God, it also belongs to all being. What is that fifth transcendental, that characteristic that is in God?"" Well, we know of it only because God has revealed himself in his inner life of the Trinity. That fifth characteristic is relationality. All beings are relational.",quote,
C05_intimacy,00:07:14,"[00:07:14] Fr. Peter: Joseph Ratzinger, in Introduction to Christianity, he made an interesting claim. We're familiar maybe with what we call the transcendentals. Truth, beauty, goodness, unity. To those four transcendentals. Transcendentals are something that is in God. It's a characteristic of being that God has in himself and that everything else shares in, in some way. Joseph Ratzinger said, ""Well, maybe there's a fifth transcendental, a fifth characteristic that, because we know it's in God, it also belongs to all being. What is that fifth transcendental, that characteristic that is in God?"" Well, we know of it only because God has revealed himself in his inner life of the Trinity. That fifth characteristic is relationality. All beings are relational.",named_source,
C05_intimacy,00:11:13,"God is in us. In him we move. ""We live and move and have our being,"" St. Paul says. This means, because the analogy of being, that we cannot escape God. There is no hiding from God. For Adam and Eve, there was no hiding in the Garden of Eden. For us, there was no hiding. We can't go anywhere to escape him. But also, why would we want to?",quote,
C05_intimacy,00:11:13,"God is in us. In him we move. ""We live and move and have our being,"" St. Paul says. This means, because the analogy of being, that we cannot escape God. There is no hiding from God. For Adam and Eve, there was no hiding in the Garden of Eden. For us, there was no hiding. We can't go anywhere to escape him. But also, why would we want to?",named_source,
C05_intimacy,00:12:02,"[00:12:02] Fr. Peter: St. Augustine says, ""God is closer to us than we are to ourselves."" We are mysteries unto ourselves. We don't know ourselves fully. When we know ourselves and we know God, and we see ourselves as we truly are — the mystery of our worth and our unworthiness — then there is true humility.",quote,
C05_intimacy,00:12:02,"[00:12:02] Fr. Peter: St. Augustine says, ""God is closer to us than we are to ourselves."" We are mysteries unto ourselves. We don't know ourselves fully. When we know ourselves and we know God, and we see ourselves as we truly are — the mystery of our worth and our unworthiness — then there is true humility.",named_source,
C05_intimacy,00:12:39,"[00:12:39] Fr. Peter: Do you know what the word intimacy means and where it comes from? There's a popular idea that intimacy means ""into me seeing."" And that's a helpful thing. It's wrong. It's a false etymology. And it's never meant to be the actual thing that it means, but it's a helpful way to understand into-me-see, intimacy. And we can see how, like, well — Adam knew Eve, and the biblical idea of knowing, and that Eve conceived and brought forth the son. That is an intimacy. From the intimacy of husband and wife, children come about. And so into-me-see: you might see who I really am. You might see me in my vulnerability. You might see my shame. You might see who I truly am. I might be affirmed at the level of my being. And there's a true intimacy when that is mutual, to see into each other. And this is — there's a great truth to this. Into-me-see is a helpful way to understand intimacy. But that's not where we get the word intimacy. It's actually far more simple. In Latin, we have the word ""in,"" and then the word ""interior,"" which means ""more in,"" which we say in English ""interior"" — ""interior."" That's the comparative of the word ""in."" And then the superlative, intimus — intimus — which means ""most in."" From the word intimus, we derive the word intimacy.",quote,
C05_intimacy,00:14:25,"St. John Henry Newman, reflecting on Advent and this idea of waiting for Christ, gave the analogy to explain what he means by waiting or watching — about when you're waiting for a friend to arrive, and all of your thoughts and all your heart is fixed on that friend, and you have everything ready in your house, everything is prepared for his coming, and now you are waiting, and maybe he is delayed. But that doesn't mean you are distracted and go somewhere else. Your whole being is fixed on waiting for the coming of this friend.",named_source,
C05_intimacy,00:15:46,"What would you say to such a friend? ""How the heck did you get in? You are no longer my friend. You violated my privacy. You were gone [possibly: home] when I wasn't. You came when I was gone. That is not okay. Hey, you should wait in your car until I should have gotten back.""",quote,
C05_intimacy,00:15:46,"Or a true friend. If we've been waiting for — we would say to him, ""Welcome. I'm glad you made yourself at home.""",quote,
C05_intimacy,00:17:00,"St. Augustine said that when Christ ascended into heaven, he ascended from the apostles' eyes so they might turn towards their hearts and find him there, because within us, God rests.",named_source,
C05_intimacy,00:18:51,"[00:18:51] Fr. Peter: He is there, always, sustaining us in being. Each one of us is the result of a thought of God, Pope Benedict said. If God ever ceased to think about us, we would not exist. We would have no past, no present, no future. We would be gone. God is always thinking of us. He's always sustaining us in being. He who is being itself is always holding on to us, loving us. And in us, in our souls, in our hearts, he is resting.",named_source,
C05_intimacy,00:18:51,"God is with us. Jesus is Emmanuel. God with us. And we still want to say to him, ""Lord, do you not care that we are perishing?"" Like we'd want to say to the friend who made himself at home, ""Do you not care that I was stressed about many things?""",quote,
C05_intimacy,00:19:33,"[00:19:33] Fr. Peter: We want to be like Martha. ""Lord, I'm anxious and troubled by many things. I'm trying to do all this work, and my sister is there just resting with you. Tell her to help me with the work."" And our Lord says, ""No, Martha, you are anxious and troubled by many things, but one thing is necessary. And Mary has chosen the better part.""",quote,
C05_intimacy,00:21:37,"[00:21:37] Fr. Peter: What does Christ speak to us of the love of God, Father, Son, and Holy Spirit? By entering into our sufferings in a way so obvious to us that we miss it every time we look upon a crucifix — that he who has shouldered our burdens and taken that cross upon himself suffered every one of our sufferings. He cries out, ""Father, into your hands, I commend my spirit."" And he sends forth his spirit. The cross is an image of the Trinity. The cross is the Trinity embracing us.",quote,
C05_intimacy,00:22:29,"[00:22:29] Fr. Peter: One of you, after my first talk, discussing the sign of the cross, said, ""The sign of the cross is a hug from the Holy Trinity."" In this way, God, Father, Son, and Holy Spirit, is closer to us than we are to ourselves. Let him love you. Let him embrace you. Let him hug you. And respond by welcoming him in your hearts and letting that love spread to others.",quote,
C06_evangelization,00:01:18,"[00:01:18] Fr. Peter: In the name of the Father, and of the Son, and of the Holy Spirit. Amen. This last of our conferences circles back to the beginning of where we started, talking about St. Patrick and his evangelization of the people of Ireland. And now we end our conferences on the mystery of the Holy Trinity, once again reflecting on evangelization.",named_source,
C06_evangelization,00:01:37,"[00:01:37] Fr. Peter: It's from the words to evangelize from our Lord before he ascended into heaven, telling his apostles, ""All power in heaven and earth — all authority in heaven and earth has been given over to me. Go, therefore, make disciples of all nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit. Behold, I am with you always, even to the close of the age.""",quote,
C06_evangelization,00:02:18,"[00:02:18] Fr. Peter: This is something that even the Church's canon law, the official laws of the Church, recognizes that all of us, by virtue of our baptism and confirmation, are by nature missionary. We're meant to go out, to evangelize, to spread the gospel.",named_source,
C06_evangelization,00:02:37,"[00:02:37] Fr. Peter: And it's fitting that this prayer that I said in the beginning — it's from St. John Henry Newman, and it was a favorite prayer of Mother Teresa. As she went out and encountered Christ in the poorest of the poor, she lived out Matthew 25. ""How, Lord, when did we see you hungry and give you food, and thirsty and give you drink? When did we see you naked and clothe you, and find you in prison and visit you?"" And our Lord said, ""Amen. Whatever you did for the least of my brothers, you did for me.""",quote,
C06_evangelization,00:02:37,"[00:02:37] Fr. Peter: And it's fitting that this prayer that I said in the beginning — it's from St. John Henry Newman, and it was a favorite prayer of Mother Teresa. As she went out and encountered Christ in the poorest of the poor, she lived out Matthew 25. ""How, Lord, when did we see you hungry and give you food, and thirsty and give you drink? When did we see you naked and clothe you, and find you in prison and visit you?"" And our Lord said, ""Amen. Whatever you did for the least of my brothers, you did for me.""",scripture_ref,
C06_evangelization,00:02:37,"[00:02:37] Fr. Peter: And it's fitting that this prayer that I said in the beginning — it's from St. John Henry Newman, and it was a favorite prayer of Mother Teresa. As she went out and encountered Christ in the poorest of the poor, she lived out Matthew 25. ""How, Lord, when did we see you hungry and give you food, and thirsty and give you drink? When did we see you naked and clothe you, and find you in prison and visit you?"" And our Lord said, ""Amen. Whatever you did for the least of my brothers, you did for me.""",named_source,
C06_evangelization,00:03:13,"[00:03:13] Fr. Peter: St. Paul was taught by his conversion. ""Saul, Saul, why are you persecuting me?"" ""Who are you, Lord, that I may know who I'm persecuting?"" ""I am Jesus, whom you are persecuting."" St. Paul recognized that in those that suffer, that's where Christ is. He is with us in our sufferings. Christ is with us in the poor. He is with us in our poverty.",quote,
C06_evangelization,00:03:13,"[00:03:13] Fr. Peter: St. Paul was taught by his conversion. ""Saul, Saul, why are you persecuting me?"" ""Who are you, Lord, that I may know who I'm persecuting?"" ""I am Jesus, whom you are persecuting."" St. Paul recognized that in those that suffer, that's where Christ is. He is with us in our sufferings. Christ is with us in the poor. He is with us in our poverty.",named_source,
C06_evangelization,00:03:43,"[00:03:43] Fr. Peter: And when Mother Teresa went out to serve the poorest of the poor, she could not help but see Christ in them. But it gives me great edification to know that she loved this prayer of St. John Henry Newman so much that when people hear this prayer, this prayer of ""help me to spread your fragrance everywhere I go,"" they think it's Mother Teresa's because she prayed it so often. But it actually belongs to a rather intellectual saint of the 19th century, an Oratorian priest named John Henry Newman.",quote,
C06_evangelization,00:03:43,"[00:03:43] Fr. Peter: And when Mother Teresa went out to serve the poorest of the poor, she could not help but see Christ in them. But it gives me great edification to know that she loved this prayer of St. John Henry Newman so much that when people hear this prayer, this prayer of ""help me to spread your fragrance everywhere I go,"" they think it's Mother Teresa's because she prayed it so often. But it actually belongs to a rather intellectual saint of the 19th century, an Oratorian priest named John Henry Newman.",named_source,
C06_evangelization,00:06:02,"[00:06:02] Fr. Peter: There's nothing more beautiful, Pope Benedict says, than for us to know Christ, for us to know that we are loved by him, and for us to tell others of our friendship with him. And there goes this chain reaction into the four corners of the world, this totality of our witness, of our own martyrdom, of giving ourselves so fully over to Christ that we become him, and we become his extension into this world. And then others received also into that gift of the Trinity. This is a gift never meant to be extinguished within us.",named_source,
C06_evangelization,00:06:41,"[00:06:41] Fr. Peter: Who, having a light, puts it under a basket? No, you put on a lampstand to shine out. ""You are the light of the world,"" Christ says. He also says, ""I am the light of the world."" Both of these are true, for we are the light of the world because we are other Christ. We shine out with the same light so others might only see him. And from that, that light is spread.",quote,
C06_evangelization,00:07:11,"[00:07:11] Fr. Peter: The mission of evangelization — we remember how St. Ignatius of Loyola would say to his missionaries, the Jesuits of the 16th century, as they were being sent out into the four corners of the world to spread the gospel to people who have never heard it before: ""Go, set the world on fire."" We burn with that love, that catching force of the sympathetic influence, that others might see Christ in us and be influenced by it. They might be set afire of that same love.",quote,
C06_evangelization,00:07:11,"[00:07:11] Fr. Peter: The mission of evangelization — we remember how St. Ignatius of Loyola would say to his missionaries, the Jesuits of the 16th century, as they were being sent out into the four corners of the world to spread the gospel to people who have never heard it before: ""Go, set the world on fire."" We burn with that love, that catching force of the sympathetic influence, that others might see Christ in us and be influenced by it. They might be set afire of that same love.",named_source,
C06_evangelization,00:07:46,"[00:07:46] Fr. Peter: The way we evangelize the love of the Trinity is the same way we evangelize — the same way the light is spread at the Easter Vigil, the mother of all liturgies: the priest blessing the fire, the sacred fire. That same fire that St. Patrick had blessed in the 400s that could not be extinguished by any attempts of the Druid pagans. That fire kept burning and burned brightly as a witness against the pagans, but more importantly, a witness of God's love. And that fire was meant to go forth and to spread.",named_source,
C06_evangelization,00:08:14,"[00:08:14] Fr. Peter: At every Easter Vigil, the priest blesses the fire and lights the Paschal candle from that fire, lifting it up and saying, ""Lumen Christi"" — the light of Christ. And from that one flame, there goes forth all the different tapers, all the little candles around the church. That church that was in darkness is now filled with the light. Each of us burying [possibly: carrying] in ourselves the flame of Christ in our hearts, and symbolized it by the candle that we carry. Now it is kept blazing and is meant to not be confined into that church, but to go out from there.",quote,
C06_evangelization,00:08:47,"[00:08:47] Fr. Peter: At the end of every Mass, the priests are [possibly: the priest says] actually more fittingly always the deacon, but sometimes the priest forgets and says the deacon's part. At the end of Mass, it is said: ""Go forth."" In some way or other — ""Go forth, the Mass has ended."" ""Go and announce the gospel of the world"" — on any, whatever variation it is — there is a going forth.",quote,
C06_evangelization,00:09:09,"[00:09:09] Fr. Peter: In the original, in the older Mass, there was just one phrase: ""Go forth, the Mass has ended."" Ite, missa est. ""Ite"" means go. Go out. What happened here is not meant to be confined to here.",quote,
C06_evangelization,00:09:26,"[00:09:26] Fr. Peter: This is a liturgy that is meant to envelop all of creation. It is cosmic in its proportions. Christ comes so that all things might be recapitulated in him, might be united in him — all things. Christ says in the book of Revelation, ""Behold, I make all things new.""",quote,
C06_evangelization,00:09:44,"[00:09:44] Fr. Peter: And what a beautiful scene we have in The Passion of the Christ, in the movie version: how Christ, along the way of the cross, when he meets his mother, and they see eye to eye amid all the chaos of his carrying of the cross, and he says, ""Behold, Mother, I make all things new."" For it is through the cross that Christ makes all things new.",quote,
C06_evangelization,00:10:04,"[00:10:04] Fr. Peter: A liturgy that is meant to go out, to envelop all of creation, and happens through us. ""Go out. The Mass has ended."" Missa est. Well, that's actually a bad translation, or a different translation. ""Missa est"" does not mean ""the Mass has ended."" It means ""it has been sent.""",quote,
C06_evangelization,00:10:24,"[00:10:24] Fr. Peter: What has been sent? Sometimes people translate that — ""Oh, it means be sent. Go, be sent."" No, well, it doesn't quite mean that. It means something has been sent. It happened. The grammar of missa est means something has been sent.",quote,
C06_evangelization,00:12:31,"[00:12:31] Fr. Peter: Nothing to be ashamed of in the Trinity. Nothing to hide away and say, ""I can't understand it, neither can you, but just know that Jesus loves you."" Well, yes, Jesus loves you, but he wants you to be part of him, incorporated into his body, sharing in his very being, and be part of the Holy Trinity with, through, and in him.",quote,
C06_evangelization,00:13:22,"[00:13:22] Fr. Peter: I love how Catholics, because we understand mystery, because we understand that we are created in God's image and likeness and are actually sharing his being by creation — and by redemption, we are given his grace; his inner life is our life as well. We don't merely tell, we show — by the evident force, the catching force of our sympathetic influence, our care for others, because we see Christ in every single person we encounter, that no one is a mere mortal, as C.S. Lewis would say, but everyone, as St. John Henry Newman says, is an infinite abyss of existence.",named_source,
E01_engineering_mystery,00:00:02,"[00:00:02] Fr. Peter: My name is Father Peter Gruber. I'm a priest of the Oratory of St. Philip Neri. I was ordained in 2017. So I've been a priest for almost eight years. At the Oratory, we serve the campus ministry for the University of Pittsburgh, Carnegie Mellon, and Chatham Universities. Of course, the University of Pittsburgh has a very prominent engineering school. You heard from Dr. Sanchez earlier — and I was blessed to know Dr. Sanchez back when he was still just a graduate student, David Sanchez, and I was still just PJ. Not yet even Brother Peter. I was just PJ, because that's what I was called from a young age. So my talk today is going to be on the interior life, and it's structured around the themes of mystery and interiority.",named_source,
E01_engineering_mystery,00:01:45,"[00:01:45] Fr. Peter: Be transformed by the renewal of your mind. ""Do not be conformed to this age, but be transformed by the renewal of your mind."" Romans 12.",quote,
E01_engineering_mystery,00:01:45,"[00:01:45] Fr. Peter: Be transformed by the renewal of your mind. ""Do not be conformed to this age, but be transformed by the renewal of your mind."" Romans 12.",scripture_ref,
E01_engineering_mystery,00:05:08,"[00:05:08] Fr. Peter: There was really only one option for me for college, and that was the University of Pittsburgh. Because why would I waste my time applying somewhere else if I didn't want to go there? I was lazy. Why would I care if some other school wanted to accept me? I only had one place I wanted to go. And Franciscan is very good at admissions, and that's why many of you ended up here. They saw you out and said, ""Why don't you apply? We have an engineering program."" Well, in my day, they said, ""Apply to Franciscan,"" and I said, ""You don't have an engineering program. If you had an engineering program, I would go there. But you don't. So I'm going to go to the University of Pittsburgh. If I was going to be a priest, I'd go to Franciscan."" You see how that worked out?",quote,
E01_engineering_mystery,00:09:06,"[00:09:06] Fr. Peter: And so my sophomore year, I — having taken upon myself by that time a daily rosary, almost daily Mass, almost daily holy hour — I went to my uncle. He was a priest. And I said, ""Hey, Uncle Mark, what do I do? I'm thinking maybe priesthood."" And he said, ""I have an idea for you. You are to — not this summer, but the summer after, Trinity Sunday — that's the Sunday after Pentecost — you need to make a decision. Right now you're broadly discerning, and that makes sense for where you are in life. You're 19 years old, but you need to decide whether you're going to go from discerning to discerning of the priesthood, and that's the time you're going to make that decision.""",quote,
E01_engineering_mystery,00:09:51,"[00:09:51] Fr. Peter: He was telling me this — it was December of 2008 — and he was talking about a year and a half from then. And I said, ""Uncle Mark, you need to hear me out. I've been doing Mass every day, and I want to be there. I've been praying the Rosary. I've been doing the Holy Hours. I actually really desire this. And you're the first person I've told about this desire, because I kept it so hidden. Because if you let someone know about it, you might get hurt."" He said, ""Oh, let's up this a little bit. Not a year and a half from now, but this summer. Come Trinity Sunday, the Sunday after Pentecost, you need to make a decision. Are you going to discern the priesthood, or are you going to just go on discerning? But that's when you're going to make the decision. In the meantime, continue doing what you're doing.""",quote,
E01_engineering_mystery,00:10:41,"[00:10:41] Fr. Peter: That was the advice I was given, and come Trinity Sunday — a very important day, and you can see when we get to the section on mystery why the Trinity matters so much — I made that decision, peacefully. I told my father. He was thrilled. ""Oh, my son? A priest? Oh no — wow, that's amazing. Yes, wow, yes."" And my mom said, ""Oh, but you were such a good engineer."" And so that summer, I dropped out of all my engineering classes, took philosophy classes, switched my major to philosophy, was told I had enough credits that I had an engineering minor in electrical engineering, and would graduate two years later with a degree in philosophy. And I would join the Oratory of the same priest who had influenced me during my undergrad.",quote,
E01_engineering_mystery,00:14:26,"[00:14:26] Fr. Peter: But you can't see it, typically, the sun. But the sun is that by which you see everything else. Mysteries illuminate. They overwhelm. We are involved in them. I'll talk about another celestial body, the moon. Several years ago, I was visiting my sister and her four-year-old daughter, Elizabeth. They had just returned from a trip from Eastern Pennsylvania to visit my niece's grandmother. So I excitedly asked her, ""Elizabeth, how was your trip?"" And she says to me, ""Uncle PJ, guess what? When we go with the car, the moon follows us."" My heart sank. Because — Elizabeth, that's not how it works. You have to understand that the moon is so far away that you will not notice any difference in the angle at which you're seeing the moon, because it's so far away and it's so huge. You think it's closer to you, and as you're driving, it looks like it's following along with you, but it's not.",quote,
E01_engineering_mystery,00:15:58,"[00:15:58] Fr. Peter: In fact, we can even prove this, and I quickly concocted in my mind how we can apply the principle of non-contradiction in some way to this. If you were to put you, Elizabeth, in one car and put your sister, Mary Margaret — very good Catholic names — put them in the other car and drive different directions, you both observe the moon. You'll see that it's following both of you, and that's gotta be impossible. So we have to look for another explanation. Now, parallax is gonna be a little bit too complicated for a four-year-old. So, but I thought maybe this is the time for me, as her uncle, to correct her. She is utterly wrong. The moon does not actually follow you. It's an inanimate object that doesn't care about you. So I said to her, ""Elizabeth, that's not true. It only looks like it's following you."" She interrupts and says, ""No, Uncle PJ, it really follows me."" And then I was like, oh, I was trying to crush her wonder. I was trying to crush her childlikeness. Had the moon any care for little four-year-old Elizabeth? No, no, it doesn't.",quote,
E01_engineering_mystery,00:23:32,"[00:23:32] Fr. Peter: The Trinity is lived, to glorify God, Father, Son, and Holy Spirit, because we are included in that mystery. The proper response to mystery is to enter, to delve deeply, to be embraced by it. This is the fundamentally Christian worldview. We understand mystery. We see that mere matter is not mere matter. The things that we see around us are teeming with the life hidden from us. The visible world — that which we can analyze, calculate, measure — communicates the invisible world. St. John Henry Newman — when he was a child, he said that he thought the invisible world was more real to him than the visible world. That the visible world was like a shroud placed over us. And that the invisible world was where he truly felt at home. The world of God. The world of angels. As a child, we see this more intuitively. And we learn to forget about the invisible world.",named_source,
E01_engineering_mystery,00:24:50,"[00:24:50] Fr. Peter: This takes on another dimension for us as Catholics, because when we take mere matter, it becomes transformed — sacramentally, of course, in the seven sacraments; preeminently in the sacrament of the Holy Eucharist: mere bread and wine transubstantiated into the body and blood, soul and divinity of Christ. That the visible communicates the invisible. The matter communicates the immaterial. And this becomes a vehicle of grace. The life of God, Father, Son, and Holy Spirit — His indwelling — comes to us powerfully through the sacraments. So that when you are baptized, and the waters pour over your head, over the threefold invocation, ""I baptize you in the name of the Father, and of the Son, and of the Holy Spirit,"" what is symbolized by that action happens. You are transformed. You are a beloved daughter, a beloved son, from that moment onwards, of God the Father. You live your whole life now, embraced by God the Father.",quote,
E01_engineering_mystery,00:26:04,"[00:26:04] Fr. Peter: So you can have this confidence as you go on through life that St. Thérèse of Lisieux too had. She said, writing in one of her letters, that even if she were to commit the worst sin, she could throw herself into the arms of God, her Father, and be confident that he would catch her. This means then to live differently, because we live in that mystery of the love of God for us. One way to enter into the mystery is silence. God the Father spoke one word from all eternity — St. John of the Cross says — and that word was his Son, and that word was uttered in silence. And if we are to receive that word, we are to receive it in silence.",named_source,
E01_engineering_mystery,00:27:08,"[00:27:08] Fr. Peter: It's in the silence of the heart that Christ instructs us to go. He says when you pray, do not be like the hypocrites who like to stand on street corners and marketplaces. Rather, when you pray, go into your inner room, close the door, and your Father who hears in secret will reward you. Of course, Christ can be referring to your actual inner room, the place that is cut off from everyone else, but he's also referring to the inner room of your heart. And you go into that place and God the Father hears you. Do you guys know the etymology of the word intimacy? Who's ever heard that ""intimacy"" means ""into me see""? Has anyone heard that before? Okay, that's not true. But it's a nice way to kind of explain it as like a little tool. Okay, ""intimacy means into me see."" You can see into me. Okay, fair enough. That's not bad. But that's not what it is.",quote,
E01_engineering_mystery,00:29:21,"[00:29:21] Fr. Peter: Like St. Augustine, who said he looked for God outside of himself, looking to fill himself up with things of this world. But as everyone [possibly: at last], he looked into his heart, and he found God there. Late have I loved you, Beauty ever ancient, ever new — late have I loved you! You have made us for yourselves, O Lord, and our hearts are restless till they rest in thee. God envelops us with the mystery of his love. His Trinitarian love spills out to us. We are included in that love. He is more intimate. He is closer to me than I am to myself. Every year on the feast day of St. Augustine, if you go on Instagram — which I don't ever recommend — but you will find some Catholic person likes to quote this one thing that St. Augustine apparently said. ""I looked into my deepest wound, and there I saw your glory, and it dazzled me."" God rests in those deepest, darkest places in our hearts — those places we want to forget about, places where I've been hurt, where I feel like I have not received love — God is already there. As much as we invite him in, we try to make him show up, he's already loving us.",quote,
E01_engineering_mystery,00:29:21,"[00:29:21] Fr. Peter: Like St. Augustine, who said he looked for God outside of himself, looking to fill himself up with things of this world. But as everyone [possibly: at last], he looked into his heart, and he found God there. Late have I loved you, Beauty ever ancient, ever new — late have I loved you! You have made us for yourselves, O Lord, and our hearts are restless till they rest in thee. God envelops us with the mystery of his love. His Trinitarian love spills out to us. We are included in that love. He is more intimate. He is closer to me than I am to myself. Every year on the feast day of St. Augustine, if you go on Instagram — which I don't ever recommend — but you will find some Catholic person likes to quote this one thing that St. Augustine apparently said. ""I looked into my deepest wound, and there I saw your glory, and it dazzled me."" God rests in those deepest, darkest places in our hearts — those places we want to forget about, places where I've been hurt, where I feel like I have not received love — God is already there. As much as we invite him in, we try to make him show up, he's already loving us.",named_source,
E01_engineering_mystery,00:30:57,"[00:30:57] Fr. Peter: And this is love — not that we have loved God, St. John says — not that we have proved to God that we loved him, we've gone out of our way and made sure that we loved him first. No, and this is love: not that we have loved God, but that he has loved us and sent his Son as expiation for our sins. God is already loving us. He has taken the initiative. He's not waiting around for us to prove ourselves. Phrasing that part of the engineering worldview is that we've got to work. We've got to have success in order to make any kind of progress. I mean, the problem with school is you've got to get your good grades. You've got to get through this class. You've got to do this project. You go into your work and you've got to do what your boss expects of you. You've got to live up to some standard of performance. And that way you might be rewarded with some kind of raise. That makes sense. That's the basic reward system that we have. It's the worldview that we have of this age — to not be conformed to this age but be transformed by the renewal of your mind. For God has already loved you. You don't have to do anything to prove it. How we live that out, then, is we receive that love, and we respond.",named_source,
E01_engineering_mystery,00:31:57,"[00:31:57] Fr. Peter: Part of living in mystery, part of seeing the world as it truly is — the invisible world underneath everything that is visible — of living in what Max Weber, a 19th-century German philosopher, called ""living in an enchanted world that has a magic behind it."" There are forces beyond that we can see. When we live in this way as Christians — not near [possibly: mere] magic, but the love of God pouring out from that chair there, from that watch, from those blinds, from everything — you can see God's love pouring out. This transforms how we view the world. It reminds us — everything reminds us — of the excess of God's love, of the abundance of God's love. So now when we look up at the night sky, we don't just see stars that get studied under the science of astronomy. Now we can see God's love for us and the generosity of his creation. And it's not wrong to think that the stars care about us in some way. It's not wrong to think that the moon actually follows us, because it does. And a grander way of going about it, God's creation is for us. It is his gift to us. It is an egon [possibly: icon] yet to be transformed. For Christ came to draw all things to himself, to recapitulate all things in Christ, and to offer himself to God the Father.",quote,
E01_engineering_mystery,00:37:49,"[00:37:49] Fr. Peter: We can get caught up in the mystery of God's love again and again and completely offer ourselves in our totality, in our capacity to give of ourselves — not in mere contracts and little bits of ourselves, siphoning off just the smallest amounts in order to be safe — when we give our whole selves in our poverty. It's like the woman who was the widow who gave only two small coins in the treasury. And our Lord, on the eve of his passion, said, that woman has given more than everyone else. Everyone else gave of their excess. She gave from her poverty, her whole livelihood. And we give, we give poorly. One more thing that challenges the engineering worldview — you've heard the expression, ""whatever is worth doing is worth doing well."" But some of you here are familiar with G.K. Chesterton, right? And he says, no, that's not true. Whatever is worth doing is worth doing poorly. Because if it's worth doing, it's worth doing. It doesn't matter how you do it. We end up getting ourselves caught up in that aphorism of ""whatever is worth doing is worth doing well."" We don't even do it.",quote,
E01_engineering_mystery,00:39:01,"[00:39:01] Fr. Peter: I go back to myself when I was a senior in high school, and I wanted to pray. I had opportunities to pray so much, but instead I listened to music. Instead I would just sit on a couch. Instead I would just fill up my time with whatever I could, in order to not have to face myself. But maybe just praying poorly would have been the move to do at that time. Whatever's worth doing is worth doing poorly. And in fact, in this setting of gift and mystery, whatever is worth doing is worth doing out of your poverty. Give of yourself so totally that you become poor in the process. The lovely emphasis we have as Franciscans here on the poverty of St. Francis — Franciscan spirituality — poverty is essential to giving. You make yourself poor, and in making yourself poor, you gain everything.",named_source,
